"model","initial_nBites","initial_Emax","nBites","Emax","nSim","initial_theta","theta","initial_r","r","min_n2ll","u95CI_theta","u95CI_theta_n2ll","u95CI_theta_chisq","u95CI_theta_chisq.p","l95CI_theta","l95CI_theta_n2ll","l95CI_theta_chisq","l95CI_theta_chisq.p","u95CI_r","u95CI_r_n2ll","u95CI_r_chisq","u95CI_r_chisq.p","l95CI_r","l95CI_r_n2ll","l95CI_r_chisq","l95CI_r_chisq.p","r_CIfit","theta_CIfit"
"FPM_Time",30,600,25,600,323,30,29.5870958185074,0.17,0.175165829556859,75.5150054918805,29.8422739961085,79.3716530386985,3.85664754681805,0.0495492404058642,29.3330673087158,79.3716530386985,3.85664754681805,0.0495492404058642,0.175992205785444,79.3570955004128,3.8420900085323,0.0499811820614198,0.173520924982357,79.3570955004128,3.8420900085323,0.0499811820614198,"N","N"
"FPM_Time",30,600,32,600,324,30,29.8983884061631,0.17,0.169639898469898,78.4506466066505,30.1735227072683,82.2861336591208,3.83548705247034,0.0501784104294049,29.6153696286743,82.2861336591208,3.83548705247034,0.0501784104294049,0.172758111773646,82.2898507605466,3.83920415389611,0.0500672807356805,0.172457713705225,82.2898507605466,3.83920415389611,0.0500672807356805,"N","Y"
"FPM_Time",30,600,28,600,325,30,29.8769228085202,0.17,0.17061470372528,68.6443225660697,30.1199126271294,72.4772320696055,3.83290950353573,0.0502556240959183,29.5750736132204,72.4772320696055,3.83290950353573,0.0502556240959183,0.170312857553899,72.465122397615,3.82079983154522,0.0506200688257352,0.170312857553899,72.465122397615,3.82079983154522,0.0506200688257352,"N","Y"
"FPM_Time",30,600,41,600,326,30,29.8961672600732,0.17,0.171238687852181,100.514891022864,30.1884670137531,104.362977194208,3.84808617134405,0.0498027880193859,29.3920683620254,104.362977194208,3.84808617134405,0.0498027880193859,0.173620854895598,104.358092179317,3.84320115645228,0.0499480729975368,0.170910974554893,104.358092179317,3.84320115645228,0.0499480729975368,"N","Y"
"FPM_Time",30,600,27,600,327,30,29.5387999658969,0.17,0.174103108149894,66.1927344838482,30.4602635081813,70.0413923388527,3.84865785500457,0.0497858148103674,29.3927910865973,70.0413923388527,3.84865785500457,0.0497858148103674,0.174615991376614,70.0345224772607,3.84178799341248,0.0499901852648978,0.170668352276316,70.0345224772607,3.84178799341248,0.0499901852648978,"N","Y"
"FPM_Time",30,600,26,600,328,30,29.6942173508062,0.17,0.173857484650224,66.1229908716451,29.9513630302643,69.9780923028943,3.85510143124925,0.049594927978692,29.4380062113541,69.9780923028943,3.85510143124925,0.049594927978692,0.175006029717885,69.9636024972284,3.84061162558332,0.0500252696464794,0.171963654472057,69.9636024972284,3.84061162558332,0.0500252696464794,"N","N"
"FPM_Time",30,600,34,600,329,30,29.8639359324564,0.17,0.169896580692643,83.3538201867555,30.5366605807074,87.2008535902506,3.84703340349512,0.0498340605486065,29.4591712108893,87.2008535902506,3.84703340349512,0.0498340605486065,0.171463497298783,87.1965677741936,3.84274758743804,0.0499615852707919,0.168720918822569,87.1965677741936,3.84274758743804,0.0499615852707919,"Y","Y"
"FPM_Time",30,600,29,600,330,30,29.5536366093151,0.17,0.173353543402141,71.0958985749795,30.5465662922533,74.9246917123626,3.8287931373831,0.0503791954351598,29.4736154703179,74.9246917123626,3.8287931373831,0.0503791954351598,0.170490052113246,74.9361301197112,3.84023154473165,0.050036610863349,0.166996761208707,74.9361301197112,3.84023154473165,0.050036610863349,"Y","Y"
"FPM_Time",30,600,27,600,331,30,29.9226123284742,0.17,0.171675898026858,66.1927337805542,30.5481870288445,70.0408432830775,3.84810950252327,0.0498020952002494,29.4480743016871,70.0408432830775,3.84810950252327,0.0498020952002494,0.170474890077885,70.0351224693649,3.84238868881071,0.0499722799560051,0.166710102399195,70.0351224693649,3.84238868881071,0.0499722799560051,"Y","Y"
"FPM_Time",30,600,24,600,332,30,30.0292586560862,0.17,0.170979160980187,58.8379849795039,30.2233100368894,62.6856889721942,3.84770399269037,0.0498141382603501,29.4359663783492,62.6856889721942,3.84770399269037,0.0498141382603501,0.172824729696669,62.6765488653423,3.8385638858385,0.0500864041896957,0.1727735202534,62.6765488653423,3.8385638858385,0.0500864041896957,"N","Y"
"FPM_Time",30,600,34,600,333,30,29.6667005746491,0.17,0.173099597026104,83.3538123443992,30.379325315968,87.1899502532158,3.83613790881658,0.0501589330541277,29.6133540383895,87.1899502532158,3.83613790881658,0.0501589330541277,0.168484408977871,87.1922974311168,3.83848508671765,0.0500887582862887,0.167857840852934,87.1922974311168,3.83848508671765,0.0500887582862887,"N","Y"
"FPM_Time",30,600,31,600,334,30,29.6345534230203,0.17,0.173218421454918,75.9990647106119,30.5393411761894,79.9219771429639,3.92291243235202,0.047632293768981,29.5699615032379,79.9219771429639,3.92291243235202,0.047632293768981,0.167938950942998,79.8410300845277,3.84196537391583,0.0499848972664785,0.166372669594726,79.8410300845277,3.84196537391583,0.0499848972664785,"N","Y"
"FPM_Time",30,600,22,600,335,30,29.9997724353599,0.17,0.168908558243562,53.9348238534501,30.5647799781211,57.7841526054965,3.84932875204641,0.0497659037636096,29.4318084051099,57.7841526054965,3.84932875204641,0.0497659037636096,0.172065109845443,57.7723477178049,3.83752386435481,0.0501174838869113,0.168291745755956,57.7723477178049,3.83752386435481,0.0501174838869113,"Y","Y"
"FPM_Time",30,600,30,600,336,30,29.7685651486192,0.17,0.172707340545064,73.5474839648702,30.0804426914013,77.3982400125381,3.85075604766791,0.0497235721157879,29.4103691091786,77.3982400125381,3.85075604766791,0.0497235721157879,0.175670312902229,77.3880449779035,3.84056101303327,0.0500267797154964,0.173947049382496,77.3880449779035,3.84056101303327,0.0500267797154964,"N","Y"
"FPM_Time",30,600,27,600,337,30,29.5575820749466,0.17,0.173382440144364,66.1927342026116,30.5521605277815,70.0529625133419,3.86022831073034,0.0494435997852608,29.505665187495,70.0529625133419,3.86022831073034,0.0494435997852608,0.166950933038537,70.0330083951938,3.84027419258219,0.0500353381605851,0.166432280340095,70.0330083951938,3.84027419258219,0.0500353381605851,"N","Y"
"FPM_Time",30,600,33,600,338,30,29.9022587679208,0.17,0.171804675767293,80.902230399622,30.5387101532065,84.7495577820615,3.84732738243954,0.0498253258000119,29.4569799832672,84.7495577820615,3.84732738243954,0.0498253258000119,0.168912418449278,84.7476552783439,3.84542487872193,0.0498818819409729,0.167783616553541,84.7476552783439,3.84542487872193,0.0498818819409729,"N","Y"
"FPM_Time",30,600,24,600,339,30,29.9115969946424,0.17,0.171745912757464,58.8379857481049,30.5570545066328,62.6864608892113,3.84847514110644,0.0497912388962226,29.4391706654987,62.6864608892113,3.84847514110644,0.0497912388962226,0.169410154710338,62.6802777176554,3.84229196955058,0.0499751624706052,0.168008467831037,62.6802777176554,3.84229196955058,0.0499751624706052,"N","Y"
"FPM_Time",30,600,28,600,340,30,30.1995967305384,0.17,0.16982096419941,68.6443262113161,30.4928205159097,72.5185952553107,3.87426904399457,0.0490316559987265,29.419232778685,72.5185952553107,3.87426904399457,0.0490316559987265,0.169789875171591,72.4853083441457,3.84098213282962,0.0500142167104186,0.167113800459751,72.4853083441457,3.84098213282962,0.0500142167104186,"N","Y"
"FPM_Time",30,600,31,600,341,30,29.8888269895327,0.17,0.171888321091021,75.9990651467381,30.377942568008,79.8230775745781,3.82401242783999,0.0505231132161167,29.6154981230939,79.8230775745781,3.82401242783999,0.0505231132161167,0.168856355107087,79.8385997428756,3.83953459613751,0.0500574141427431,0.167884349756592,79.8385997428756,3.83953459613751,0.0500574141427431,"N","Y"
"FPM_Time",30,600,17,600,342,30,29.8546299624951,0.17,0.169974524057047,41.6769282357765,30.3568495256245,45.5125149854355,3.83558674965893,0.0501754263962844,29.6360827601963,45.5125149854355,3.83558674965893,0.0501754263962844,0.171624586371978,45.5152545580125,3.83832632223595,0.0500935016755886,0.170372665543482,45.5152545580125,3.83832632223595,0.0500935016755886,"N","Y"
"FPM_Time",30,600,19,600,343,30,29.8962927285789,0.17,0.169655059712093,46.5800732696468,30.3646660631648,50.4111226538826,3.83104938423583,0.0503114242685739,29.6288774406661,50.4111226538826,3.83104938423583,0.0503114242685739,0.172275119661111,50.418621697492,3.83854842784528,0.0500868659827005,0.170809303304936,50.418621697492,3.83854842784528,0.0500868659827005,"N","Y"
"FPM_Time",30,600,27,600,344,30,29.5577202369719,0.17,0.173347045667129,66.1927334559217,30.5483465516713,70.0399615788933,3.84722812297161,0.0498282748320387,29.4478242873608,70.0399615788933,3.84722812297161,0.0498282748320387,0.168814879808267,70.0349322652912,3.84219880936948,0.049977939080427,0.166346119448242,70.0349322652912,3.84219880936948,0.049977939080427,"N","Y"
"FPM_Time",30,600,32,600,345,30,29.5516210574517,0.17,0.173330225788236,78.4506645911922,30.5405599573776,82.2990011736873,3.84833658249512,0.0497953525945425,29.4553797474717,82.2990011736873,3.84833658249512,0.0497953525945425,0.170285259768087,82.2909534755989,3.84028888440668,0.0500348997331483,0.166890006576439,82.2909534755989,3.84028888440668,0.0500348997331483,"Y","Y"
"FPM_Time",30,600,26,600,346,30,29.6295976462176,0.17,0.173238099050013,63.7411522025573,30.5500807419824,67.6375017175341,3.89634951497676,0.0483911470674492,29.4768878097495,67.6375017175341,3.89634951497676,0.0483911470674492,0.166481327399411,67.5813668256748,3.84021462311745,0.0500371158498638,0.166150689767476,67.5813668256748,3.84021462311745,0.0500371158498638,"N","Y"
"FPM_Time",30,600,37,600,347,30,29.6660151834383,0.17,0.174144071021935,90.7085602138428,29.9817612779147,94.5127823897893,3.80422217594653,0.0511235155649477,29.6419821988045,94.5127823897893,3.80422217594653,0.0511235155649477,0.171518473616681,94.5485616661127,3.84000145226993,0.0500434779029878,0.171288122681681,94.5485616661127,3.84000145226993,0.0500434779029878,"N","N"
"FPM_Time",30,600,27,600,348,30,29.9242849042843,0.17,0.171321689679537,66.1927330549634,29.7779625400991,69.0960870815779,2.90335402661445,0.0883954495303293,29.7738441736965,69.0960870815779,2.90335402661445,0.0883954495303293,0.172800900323906,69.0966486220115,2.90391556704805,0.0883646670351088,0.172800813971147,69.0966486220115,2.90391556704805,0.0883646670351088,"N","N"
"FPM_Time",30,600,32,600,349,30,29.7922916290349,0.17,0.172032479395543,78.4506480144199,30.1764848331707,82.2714475378652,3.82079952344533,0.0506200781335636,29.7052566156533,82.2714475378652,3.82079952344533,0.0506200781335636,0.173292231900513,82.2902348370869,3.83958682266709,0.0500558549117811,0.172152019593211,82.2902348370869,3.83958682266709,0.0500558549117811,"N","Y"
"FPM_Time",30,600,32,600,350,30,29.8893521693953,0.17,0.171689865448178,78.4506478583928,29.7632478248129,82.300688633175,3.85004077478219,0.0497447813801705,29.3989957330264,82.300688633175,3.85004077478219,0.0497447813801705,0.171115328760811,82.291670656373,3.84102279798022,0.050013003748769,0.170584960863444,82.291670656373,3.84102279798022,0.050013003748769,"N","N"
"FPM_Time",30,600,31,600,351,30,29.9206022547664,0.17,0.171691813125066,75.9991043621915,30.54081041062,79.8455986606588,3.84649429846723,0.0498500827257988,29.4549998756051,79.8455986606588,3.84649429846723,0.0498500827257988,0.170916002584725,79.8418596693669,3.84275530717537,0.0499613552598123,0.166823346802563,79.8418596693669,3.84275530717537,0.0499613552598123,"Y","Y"
"FPM_Time",30,600,36,600,352,30,29.5573492549979,0.17,0.173142258539002,88.2569797538031,30.3829170874221,92.1440124191655,3.88703266536244,0.0486603257484346,29.423514324104,92.1440124191655,3.88703266536244,0.0486603257484346,0.169199212416128,92.0975704383378,3.84059068453475,0.0500258944348562,0.168107048326732,92.0975704383378,3.84059068453475,0.0500258944348562,"N","Y"
"FPM_Time",30,600,29,600,353,30,29.8766009251737,0.17,0.169801608344987,71.0958998069842,30.3526370767285,74.9308723508513,3.83497254386705,0.0501938131502505,29.6151465746092,74.9308723508513,3.83497254386705,0.0501938131502505,0.172687179326003,74.9343481248568,3.83844831787253,0.0500898567828769,0.171301141284696,74.9343481248568,3.83844831787253,0.0500898567828769,"N","Y"
"FPM_Time",30,600,28,600,354,30,29.9041141511411,0.17,0.171793199792201,68.6443158801582,30.547889826611,72.4922520481801,3.84793616802186,0.0498072426097469,29.4481336448659,72.4922520481801,3.84793616802186,0.0498072426097469,0.171236268289693,72.4863636116722,3.84204773151397,0.0499824422547847,0.168665617147078,72.4863636116722,3.84204773151397,0.0499824422547847,"Y","Y"
"FPM_Time",30,600,31,600,355,30,29.6353377695524,0.17,0.173224405074994,75.9990638652654,30.5417724158965,79.9082235639209,3.90915969865549,0.048023603628718,29.5886535902502,79.9082235639209,3.90915969865549,0.048023603628718,0.167468341375114,79.8404230606846,3.84135919541916,0.0500029708652664,0.166244018784572,79.8404230606846,3.84135919541916,0.0500029708652664,"N","Y"
"FPM_Time",30,600,35,600,356,30,29.5549944151096,0.17,0.173342100395678,85.8053947149641,30.5347105436124,89.6668387290746,3.8614440141105,0.0494077879073777,29.4636236293647,89.6668387290746,3.8614440141105,0.0494077879073777,0.168334332606677,89.6465574138775,3.84116269891342,0.0500088310158514,0.166917261519247,89.6465574138775,3.84116269891342,0.0500088310158514,"N","Y"
"FPM_Time",30,600,26,600,357,30,29.6404403115967,0.17,0.173196976246443,63.7411508397693,30.5491498260809,67.607048402763,3.86589756299362,0.0492768302388186,29.4498754346813,67.607048402763,3.86589756299362,0.0492768302388186,0.167932487523212,67.5814887238066,3.84033788403722,0.0500334375354951,0.166116701732008,67.5814887238066,3.84033788403722,0.0500334375354951,"N","Y"
"FPM_Time",30,600,30,600,358,30,29.8811443258944,0.17,0.169769011975799,73.5474812842882,30.370455275192,77.3842676949567,3.83678641066849,0.0501395340847608,29.6163880773771,77.3842676949567,3.83678641066849,0.0501395340847608,0.171956472383191,77.3865372057144,3.83905592142615,0.0500717074398999,0.170986799441597,77.3865372057144,3.83905592142615,0.0500717074398999,"N","Y"
"FPM_Time",30,600,33,600,359,30,29.6094394114154,0.17,0.173555396128035,80.9022295711454,29.7933438925488,84.6758498743166,3.7736203031712,0.0520668242804019,29.7488751119821,84.6758498743166,3.7736203031712,0.0520668242804019,0.172941625576915,84.7408487665182,3.83861919537284,0.0500847519062378,0.172786696669348,84.7408487665182,3.83861919537284,0.0500847519062378,"N","N"
"FPM_Time",30,600,29,600,360,30,29.6404869757568,0.17,0.173208297590887,71.0958990326207,30.5465247740992,74.907829611274,3.81193057865335,0.0508887638233994,29.7006844500292,74.907829611274,3.81193057865335,0.0508887638233994,0.16678232258098,74.9365764943226,3.84067746170196,0.050023305441256,0.166266891388451,74.9365764943226,3.84067746170196,0.050023305441256,"N","Y"
"FPM_Time",30,600,34,600,361,30,29.8706502868056,0.17,0.172005075627018,83.3538132290981,30.3796808880985,87.1414469352112,3.78763370611308,0.0516325935237754,29.6539972266441,87.1414469352112,3.78763370611308,0.0516325935237754,0.16741515581376,87.192836175712,3.83902294661388,0.0500726922313963,0.167304479041355,87.192836175712,3.83902294661388,0.0500726922313963,"N","Y"
"FPM_Time",30,600,24,600,362,30,29.5994547645087,0.17,0.17502533147954,72.0797741619963,29.8605601283765,75.9371745376332,3.85740037563693,0.0495270104793932,29.3394472525864,75.9371745376332,3.85740037563693,0.0495270104793932,0.176317759982073,75.9217624312092,3.84198826921292,0.049984214763875,0.173277781193946,75.9217624312092,3.84198826921292,0.049984214763875,"N","N"
"FPM_Time",30,600,27,600,363,30,29.616774229912,0.17,0.174295199339917,66.1927330596083,29.7754641083894,70.0434683656197,3.8507353060114,0.0497241870126635,29.3912809656011,70.0434683656197,3.8507353060114,0.0497241870126635,0.17502091565549,68.2244080063095,2.03167494670124,0.154050750599562,0.172826364209991,68.2244080063095,2.03167494670124,0.154050750599562,"N","N"
"FPM_Time",30,600,21,600,364,30,29.8890023458967,0.17,0.169707576589266,51.483237299677,30.3660637843815,55.3187464277013,3.8355091280243,0.0501777496705942,29.6267828501155,55.3187464277013,3.8355091280243,0.0501777496705942,0.172327721055889,55.3224721766257,3.83923487694869,0.0500663632970296,0.170772220567153,55.3224721766257,3.83923487694869,0.0500663632970296,"N","Y"
"FPM_Time",30,600,28,600,365,30,29.9207774623458,0.17,0.171688572579157,68.6443157770815,30.546969043051,72.4918103805945,3.84749460351297,0.0498203580229222,29.4490413532599,72.4918103805945,3.84749460351297,0.0498203580229222,0.168634559683299,72.486352418165,3.84203664108351,0.0499827728438953,0.167450409994995,72.486352418165,3.84203664108351,0.0499827728438953,"N","Y"
"FPM_Time",30,600,25,600,366,30,29.8759652745391,0.17,0.169805311687535,61.2895718329362,30.3382151145415,65.1251151628915,3.83554332995531,0.0501767259668875,29.6202210454362,65.1251151628915,3.83554332995531,0.0501767259668875,0.171741438867292,65.1290472824511,3.83947544951496,0.0500591800361033,0.171109116035559,65.1290472824511,3.83947544951496,0.0500591800361033,"N","Y"
"FPM_Time",30,600,38,600,367,30,29.643630476948,0.17,0.173197173309139,93.1601470038025,30.5292632070679,96.9829634197442,3.82281641594169,0.0505591856957981,29.6135270589502,96.9829634197442,3.82281641594169,0.0505591856957981,0.16804372278807,97.0008291011613,3.84068209735879,0.0500231671405881,0.167508620275574,97.0008291011613,3.84068209735879,0.0500231671405881,"N","Y"
"FPM_Time",30,600,33,600,368,30,29.6810374562608,0.17,0.17399597694375,83.7790071103983,29.9129027248483,87.6332032226601,3.85419611226186,0.0496217007266502,29.449901931838,87.6332032226601,3.85419611226186,0.0496217007266502,0.173208980667683,87.6193411803202,3.84033406992195,0.0500335513508632,0.172290771595352,87.6193411803202,3.84033406992195,0.0500335513508632,"N","N"
